02/05/2010,12:46:22,38.91,38.91,38.92,100
02/05/2010,12:46:22,38.91,38.91,38.92,100
02/05/2010,12:46:22,38.91,38.91,38.92,100
02/05/2010,12:46:22,38.91,38.91,38.92,100
02/05/2010,12:46:22,38.91,38.91,38.92,100
02/05/2010,12:46:22,38.9,38.91,38.92,100
02/05/2010,12:46:22,38.9,38.91,38.92,100
02/05/2010,12:46:22,38.9,38.91,38.92,200
02/05/2010,12:46:22,38.9,38.91,38.92,400
02/05/2010,12:46:22,38.9,38.91,38.92,100
02/05/2010,12:46:22,38.9,38.91,38.92,100
02/05/2010,12:46:22,38.9,38.91,38.92,400
02/05/2010,12:46:23,38.91,38.9,38.92,100
02/05/2010,12:46:23,38.91,38.9,38.91,100
02/05/2010,12:46:23,38.9,38.9,38.91,100
02/05/2010,12:46:23,38.9,38.9,38.91,100
02/05/2010,12:46:23,38.9,38.9,38.91,100
02/05/2010,12:46:23,38.9,38.9,38.91,400
02/05/2010,12:46:23,38.9,38.9,38.91,400
02/05/2010,12:46:23,38.91,38.91,38.91,200
02/05/2010,12:46:23,38.91,38.91,38.91,100
02/05/2010,12:46:24,38.91,38.91,38.91,100
02/05/2010,12:46:24,38.91,38.91,38.91,100
02/05/2010,12:46:24,38.91,38.9,38.91,600
02/05/2010,12:46:26,38.9,38.88,38.91,100
02/05/2010,12:46:26,38.9,38.88,38.91,200
02/05/2010,12:46:26,38.9,38.87,38.9,100
02/05/2010,12:46:26,38.9,38.87,38.9,126
02/05/2010,12:46:26,38.9,38.87,38.9,200
02/05/2010,12:46:30,38.89,38.87,38.89,100
02/05/2010,12:46:37,38.88,38.88,38.89,100
02/05/2010,12:46:37,38.88,38.88,38.89,100
02/05/2010,12:46:37,38.89,38.88,38.89,100
02/05/2010,12:46:37,38.89,38.88,38.89,100
02/05/2010,12:46:37,38.89,38.88,38.89,150
02/05/2010,12:46:37,38.89,38.88,38.89,100
02/05/2010,12:46:37,38.89,38.88,38.89,100
02/05/2010,12:46:37,38.89,38.88,38.89,100
02/05/2010,12:46:37,38.89,38.88,38.89,100
02/05/2010,12:46:37,38.89,38.88,38.89,100
02/05/2010,12:46:37,38.89,38.88,38.89,100
02/05/2010,12:46:37,38.89,38.88,38.89,100
02/05/2010,12:46:37,38.89,38.88,38.89,100
02/05/2010,12:46:37,38.89,38.88,38.9,100
02/05/2010,12:46:37,38.9,38.89,38.9,100
02/05/2010,12:46:37,38.89,38.88,38.9,100
02/05/2010,12:46:37,38.89,38.88,38.9,100
02/05/2010,12:46:37,38.89,38.88,38.9,100
02/05/2010,12:46:37,38.89,38.88,38.9,100
02/05/2010,12:46:37,38.9,38.89,38.9,100
02/05/2010,12:46:37,38.9,38.89,38.9,100
02/05/2010,12:46:37,38.89,38.89,38.9,100
02/05/2010,12:46:37,38.88,38.89,38.92,100
02/05/2010,12:46:37,38.89,38.89,38.91,100
02/05/2010,12:46:37,38.89,38.88,38.91,100
02/05/2010,12:46:37,38.89,38.88,38.91,100
02/05/2010,12:46:37,38.89,38.88,38.91,100
02/05/2010,12:46:37,38.89,38.88,38.89,100
02/05/2010,12:46:40,38.89,38.88,38.89,200
02/05/2010,12:46:40,38.89,38.89,38.91,100
02/05/2010,12:46:40,38.89,38.89,38.91,100
02/05/2010,12:46:59,38.88,38.88,38.89,100
02/05/2010,12:46:59,38.88,38.88,38.89,100
06/08/2010,10:57:41,32.76,32.77,32.78,100
06/08/2010,10:57:41,32.765,32.77,32.78,100
06/08/2010,10:57:41,32.77,32.77,32.78,200
06/08/2010,10:57:41,32.77,32.77,32.78,200
06/08/2010,10:57:41,32.78,32.77,32.78,100
06/08/2010,10:57:41,32.78,32.77,32.78,100
06/08/2010,10:57:41,32.77,32.77,32.78,100
06/08/2010,10:57:43,32.76,32.76,32.78,200
06/08/2010,10:57:43,32.76,32.76,32.76,100
06/08/2010,10:57:43,32.75,32.75,32.77,100
06/08/2010,10:57:43,32.75,32.75,32.77,100
06/08/2010,10:57:43,32.75,32.75,32.77,100
06/08/2010,10:57:43,32.75,32.75,32.76,100
06/08/2010,10:57:43,32.75,32.74,32.76,100
06/08/2010,10:57:43,32.75,32.75,32.77,200
06/08/2010,10:57:44,32.75,32.74,32.77,100
06/08/2010,10:57:44,32.75,32.74,32.76,100
06/08/2010,10:57:45,32.75,32.74,32.76,100
06/08/2010,10:57:48,32.75,32.74,32.77,100
06/08/2010,10:57:51,32.74,32.74,32.75,100
06/08/2010,10:57:54,32.74,32.73,32.74,100
06/08/2010,10:58:13,32.74,32.72,32.74,100
06/08/2010,10:58:13,32.74,32.72,32.74,200
06/08/2010,10:58:13,32.74,32.72,32.74,100
06/08/2010,10:58:13,32.74,32.72,32.74,100
06/08/2010,10:58:13,32.74,32.73,32.74,100
06/08/2010,10:58:13,32.74,32.74,32.75,100
06/08/2010,10:58:13,32.74,32.74,32.75,100
06/08/2010,10:58:13,32.74,32.74,32.75,100
06/08/2010,10:58:14,32.74,32.74,32.75,100
06/08/2010,10:58:15,32.7401,32.74,32.75,150
06/08/2010,10:58:15,32.7401,32.74,32.75,150
06/08/2010,10:58:15,32.7495,32.74,32.75,250
06/08/2010,10:58:18,32.75,32.74,32.75,100
06/08/2010,10:58:19,32.74,32.74,32.75,100
06/08/2010,10:58:19,32.75,32.74,32.75,300
06/08/2010,10:58:19,32.76,32.74,32.76,100
06/08/2010,10:58:19,32.76,32.74,32.76,100
06/08/2010,10:58:22,32.74,32.74,32.76,200
06/08/2010,10:58:22,32.74,32.74,32.76,100
06/08/2010,10:58:24,32.75,32.75,32.77,600
06/08/2010,10:58:24,32.77,32.75,32.78,100
06/08/2010,10:58:30,32.76,32.76,32.77,100
06/08/2010,10:58:31,32.76,32.76,32.77,100
06/08/2010,10:58:31,32.76,32.76,32.77,100
06/08/2010,10:58:31,32.76,32.76,32.77,100
06/08/2010,10:58:31,32.76,32.76,32.77,100
06/08/2010,10:58:31,32.76,32.76,32.77,100
06/08/2010,10:58:31,32.76,32.76,32.77,100
06/08/2010,10:58:31,32.765,32.76,32.77,100
06/08/2010,10:58:31,32.76,32.76,32.77,100
06/08/2010,10:58:32,32.77,32.76,32.78,200
06/08/2010,10:58:32,32.77,32.75,32.78,100
06/08/2010,10:58:38,32.771,32.77,32.78,100
06/08/2010,10:58:38,32.771,32.77,32.78,200
06/08/2010,10:58:38,32.771,32.77,32.78,100
06/08/2010,10:58:40,32.7775,32.77,32.78,100
06/08/2010,10:58:40,32.78,32.78,32.79,100
06/08/2010,10:58:40,32.78,32.77,32.78,400
06/08/2010,10:58:40,32.79,32.78,32.79,100
06/08/2010,10:58:40,32.79,32.79,32.8,100
06/08/2010,10:58:40,32.79,32.79,32.8,100
06/08/2010,10:58:41,32.8,32.79,32.8,100
06/08/2010,10:58:41,32.8,32.79,32.8,200
06/08/2010,10:58:41,32.8,32.79,32.8,100
06/08/2010,10:58:41,32.8,32.79,32.8,100
06/08/2010,10:58:41,32.8,32.8,32.8,100
06/08/2010,10:58:41,32.8,32.8,32.8,100
06/08/2010,10:58:43,32.81,32.81,32.82,100
06/08/2010,10:58:43,32.81,32.81,32.82,100
06/08/2010,10:58:44,32.82,32.81,32.83,100
06/08/2010,10:58:45,32.81,32.81,32.82,200
06/08/2010,10:58:45,32.8199,32.81,32.82,200
06/08/2010,10:58:45,32.82,32.81,32.82,700
06/08/2010,10:58:45,32.82,32.81,32.82,100
06/08/2010,10:58:45,32.81,32.81,32.82,200
06/08/2010,10:58:49,32.82,32.81,32.82,100
06/08/2010,10:58:49,32.81,32.81,32.82,100
06/08/2010,10:58:49,32.81,32.81,32.82,100
06/08/2010,10:58:49,32.81,32.81,32.81,600
06/08/2010,10:58:49,32.81,32.8,32.81,100
06/08/2010,10:58:49,32.8,32.79,32.81,100
06/08/2010,10:58:49,32.81,32.8,32.81,100
06/08/2010,10:58:49,32.8,32.8,32.81,100
06/08/2010,10:58:49,32.8,32.8,32.81,100
06/08/2010,10:58:49,32.8,32.8,32.81,100
06/08/2010,10:58:50,32.81,32.8,32.82,100
06/08/2010,10:58:50,32.8,32.8,32.82,1400
06/08/2010,10:58:52,32.82,32.81,32.82,100
06/08/2010,10:58:52,32.82,32.81,32.83,100
06/08/2010,10:58:52,32.82,32.82,32.83,100
06/08/2010,10:59:00,32.81,32.8,32.81,100
06/08/2010,10:59:05,32.81,32.8,32.81,100
06/08/2010,10:59:05,32.81,32.8,32.81,100
06/08/2010,10:59:05,32.81,32.8,32.81,100
06/08/2010,10:59:05,32.81,32.8,32.81,100
